task,method,bootstrap_id,sampled_country_count,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta,phase4_precision_delta,phase4_recall_delta
Nowcasting,single_score,914,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,914,27,-0.0086655112651646826,0.0082842889972535028,0.01925776607888946,0.0086655112651646271,-0.64285714285714279,0.070175438596491224
Nowcasting,xgboost,914,27,0,0,0,0,0,0
Nowcasting,single_score,915,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,915,27,0.0095729013254786111,0.02349795041967595,0.04461277459462773,-0.0095729013254786111,-0.3571428571428571,0.14042553191489363
Nowcasting,xgboost,915,27,0,0,0,0,0,0
Nowcasting,single_score,916,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,916,27,0.0057937427578215184,0.031979422604422547,0.045573225034303499,-0.0057937427578215739,<NA>,0.13636363636363635
Nowcasting,xgboost,916,27,0,0,0,0,<NA>,0
Nowcasting,single_score,917,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,917,27,0.0016353229762877675,0.011199510403916757,0.024570510983650984,-0.001635322976287823,-0.4242424242424242,0.07441860465116279
Nowcasting,xgboost,917,27,0,0,0,0,0,0
Nowcasting,single_score,918,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,918,27,0.0019960079840318778,0.0097222673379891988,0.019123924755072769,-0.0019960079840319334,-0.33333333333333337,0.053191489361702121
Nowcasting,xgboost,918,27,0,0,0,0,0,0
Nowcasting,single_score,919,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,919,27,0.006389776357827448,0.019055118110236191,0.034905347225954564,-0.0063897763578275035,-0.23076923076923073,0.099999999999999992
Nowcasting,xgboost,919,27,0,0,0,0,0,0
Nowcasting,single_score,920,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,920,27,0.0018518518518518823,0.016890229987067962,0.03201584615569758,-0.0018518518518518268,-0.4285714285714286,0.097345132743362831
Nowcasting,xgboost,920,27,0,0,0,0,0,0
Nowcasting,single_score,921,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,921,27,0.0049464138499588639,0.016481791965662879,0.032140221593334545,-0.0049464138499588084,-0.36363636363636365,0.097297297297297303
Nowcasting,xgboost,921,27,0,0,0,0,0,0
Nowcasting,single_score,922,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,922,27,0.007899934167215239,0.04064539967976355,0.055606352676926596,-0.007899934167215239,<NA>,0.17391304347826086
Nowcasting,xgboost,922,27,0,0,0,0,<NA>,0
Nowcasting,single_score,923,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,923,27,0.0025627883136853935,0.026227049777954536,0.038034118026187225,-0.0025627883136852825,<NA>,0.11347517730496454
Nowcasting,xgboost,923,27,0,0,0,0,<NA>,0
Nowcasting,single_score,924,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,924,27,0.0012562814070351536,0.082869511440940014,0.08894625926053415,-0.0012562814070352091,<NA>,0.33333333333333331
Nowcasting,xgboost,924,27,0,0,0,0,<NA>,0
Nowcasting,single_score,925,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,925,27,0.0026092628832354858,0.013171450669079321,0.025372111155243737,-0.0026092628832354858,-0.3529411764705882,0.071942446043165464
Nowcasting,xgboost,925,27,0,0,0,0,0,0
Nowcasting,single_score,926,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,926,27,0.0088495575221237965,0.028220912086006578,0.041726249523034858,-0.008849557522123852,-0.3125,0.12658227848101264
Nowcasting,xgboost,926,27,0,0,0,0,0,0
Nowcasting,single_score,927,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,927,27,0.0015698587127158659,0.020620005269166602,0.036707817663177517,-0.0015698587127158659,-0.4285714285714286,0.11864406779661017
Nowcasting,xgboost,927,27,0,0,0,0,0,0
Nowcasting,single_score,928,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,928,27,0.013698630136986245,0.029208249005513304,0.051913423133938791,-0.013698630136986301,-0.28205128205128205,0.16149068322981366
Nowcasting,xgboost,928,27,0,0,0,0,0,0
Nowcasting,single_score,929,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,929,27,0,0.0092401586817210946,0.018428722204792025,0,-0.46153846153846156,0.053097345132743362
Nowcasting,xgboost,929,27,0,0,0,0,0,0
Nowcasting,single_score,930,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,930,27,0,0.019255303367452931,0.035052212333854776,0,-0.47999999999999998,0.11214953271028037
Nowcasting,xgboost,930,27,0,0,0,0,0,0
Nowcasting,single_score,931,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,931,27,-0.013333333333333308,0.046076882569773547,0.037857330525589317,0.013333333333333364,<NA>,0.16666666666666666
Nowcasting,xgboost,931,27,0,0,0,0,<NA>,0
Nowcasting,single_score,932,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,932,27,0.0043431053203040193,0.019344286307155262,0.037103944135673,-0.0043431053203040193,-0.40000000000000002,0.11678832116788322
Nowcasting,xgboost,932,27,0,0,0,0,0,0
Nowcasting,single_score,933,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,933,27,0.0066889632107023367,0.060478436657681933,0.074035874700874138,-0.0066889632107023922,<NA>,0.25
Nowcasting,xgboost,933,27,0,0,0,0,<NA>,0
Nowcasting,single_score,934,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,934,27,-0.0059880239520957446,0.021557541067522945,0.029520257490975643,0.0059880239520958001,<NA>,0.10256410256410256
Nowcasting,xgboost,934,27,0,0,0,0,<NA>,0
Nowcasting,single_score,935,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,935,27,-0.0084151472650771941,0.01738367658276127,0.030957715194897595,0.0084151472650771386,-0.61904761904761907,0.11666666666666667
Nowcasting,xgboost,935,27,0,0,0,0,0,0
Nowcasting,single_score,936,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,936,27,0.00065530799475754797,0.014255479969765672,0.027300894252285463,-0.00065530799475754797,-0.45454545454545459,0.081481481481481488
Nowcasting,xgboost,936,27,0,0,0,0,0,0
Nowcasting,single_score,937,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,937,27,0.0096385542168674343,0.042215348808721687,0.058005453261765372,-0.0096385542168674343,<NA>,0.17241379310344829
Nowcasting,xgboost,937,27,0,0,0,0,<NA>,0
Nowcasting,single_score,938,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,938,27,-0.004237288135593209,0.011049498675961306,0.025994290032945705,0.004237288135593209,-0.52000000000000002,0.088495575221238937
Nowcasting,xgboost,938,27,0,0,0,0,0,0
Nowcasting,single_score,939,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,939,27,0.0016447368421053099,0.06361311102690409,0.071493559298063669,-0.0016447368421052544,<NA>,0.26923076923076922
Nowcasting,xgboost,939,27,0,0,0,0,<NA>,0
Nowcasting,single_score,940,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,940,27,0.001768867924528239,0.019179758279939479,0.035587468442019099,-0.0017688679245282946,-0.43902439024390238,0.11170212765957446
Nowcasting,xgboost,940,27,0,0,0,0,0,0
Nowcasting,single_score,941,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,941,27,0.0027563395810363822,0.02041152263374485,0.036729214383923653,-0.0027563395810363822,-0.3928571428571429,0.1111111111111111
Nowcasting,xgboost,941,27,0,0,0,0,0,0
Nowcasting,single_score,942,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,942,27,-0.005249343832020914,0.016479128856624309,0.029278118139806131,0.0052493438320209695,-0.58823529411764708,0.10344827586206898
Nowcasting,xgboost,942,27,0,0,0,0,0,0
Nowcasting,single_score,943,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,943,27,0.0038910505836576847,0.01335838162559172,0.026591514249064918,-0.0038910505836576292,-0.3529411764705882,0.077235772357723581
Nowcasting,xgboost,943,27,0,0,0,0,0,0
Nowcasting,single_score,944,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,944,27,0.010537407797681753,0.04455115685959149,0.060655511255903738,-0.010537407797681753,<NA>,0.18309859154929578
Nowcasting,xgboost,944,27,0,0,0,0,<NA>,0
Nowcasting,single_score,945,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,945,27,0.018763796909492259,0.032935137209748611,0.049798641576260683,-0.018763796909492314,-0.27906976744186052,0.15025906735751293
Nowcasting,xgboost,945,27,0,0,0,0,0,0
Nowcasting,single_score,946,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,946,27,0,0.038386463386463399,0.052168761597517432,0,-0.48571428571428577,0.18888888888888891
Nowcasting,xgboost,946,27,0,0,0,0,0,0
Nowcasting,single_score,947,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,947,27,0.0037783375314861534,0.028824649472044328,0.050964787685897517,-0.0037783375314861534,-0.44444444444444442,0.1743119266055046
Nowcasting,xgboost,947,27,0,0,0,0,0,0
Nowcasting,single_score,948,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,948,27,0.0028308563340411208,0.012566257272139614,0.024054097502373334,-0.0028308563340410653,-0.30769230769230771,0.067226890756302518
Nowcasting,xgboost,948,27,0,0,0,0,0,0
Nowcasting,single_score,949,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,949,27,0.0032467532467532756,0.016650326797385623,0.033207909324694751,-0.0032467532467532756,-0.41025641025641024,0.10416666666666667
Nowcasting,xgboost,949,27,0,0,0,0,0,0
Nowcasting,single_score,950,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,950,27,0.0011337868480725266,0.011797405135443251,0.026425510868435198,-0.0011337868480725266,-0.43333333333333335,0.082840236686390539
Nowcasting,xgboost,950,27,0,0,0,0,0,0
Nowcasting,single_score,951,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,951,27,0.0049415992812219534,0.019402340484814762,0.035712948306472786,-0.0049415992812218978,-0.30000000000000004,0.10309278350515465
Nowcasting,xgboost,951,27,0,0,0,0,0,0
Nowcasting,single_score,952,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,952,27,-0.0050632911392405333,0.029562395416053933,0.038067842833926085,0.0050632911392404778,<NA>,0.13513513513513514
Nowcasting,xgboost,952,27,0,0,0,0,<NA>,0
Nowcasting,single_score,953,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,953,27,0.021495327102803774,0.071243885394828843,0.087832548149958944,-0.021495327102803746,<NA>,0.29629629629629628
Nowcasting,xgboost,953,27,0,0,0,0,<NA>,0
Nowcasting,single_score,954,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,954,27,0.0071005917159763232,0.032605477424130308,0.054237592490791769,-0.0071005917159763232,-0.35999999999999999,0.17857142857142855
Nowcasting,xgboost,954,27,0,0,0,0,0,0
Nowcasting,single_score,955,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,955,27,0.0056935817805383593,0.028042822480162655,0.040695047218642089,-0.0056935817805383038,<NA>,0.11594202898550725
Nowcasting,xgboost,955,27,0,0,0,0,<NA>,0
Nowcasting,single_score,956,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,956,27,0.0020682523267838704,0.015301232314011898,0.029768371977959923,-0.0020682523267838704,-0.42105263157894735,0.089285714285714288
Nowcasting,xgboost,956,27,0,0,0,0,0,0
Nowcasting,single_score,957,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,957,27,0.0031418312387792025,0.023926806421396052,0.035285770047559728,-0.0031418312387792025,<NA>,0.10240963855421686
Nowcasting,xgboost,957,27,0,0,0,0,<NA>,0
Nowcasting,single_score,958,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,958,27,-0.00051759834368536595,0.011410256410256364,0.022543367459266161,0.00051759834368525492,-0.5,0.066666666666666666
Nowcasting,xgboost,958,27,0,0,0,0,0,0
Nowcasting,single_score,959,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,959,27,0.0022641509433962703,0.030819366852886443,0.043104008611793088,-0.0022641509433962148,<NA>,0.13333333333333333
Nowcasting,xgboost,959,27,0,0,0,0,<NA>,0
Nowcasting,single_score,960,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,960,27,0.0046904315196998336,0.024282087043593303,0.043446231189384454,-0.0046904315196998336,-0.3928571428571429,0.13675213675213677
Nowcasting,xgboost,960,27,0,0,0,0,0,0
Nowcasting,single_score,961,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,961,27,0.0043827611395178545,0.01458178288302861,0.027948049808581038,-0.00438276113951791,-0.29411764705882348,0.07857142857142857
Nowcasting,xgboost,961,27,0,0,0,0,0,0
Nowcasting,single_score,962,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,962,27,0.0052325581395348264,0.02047587168146453,0.037576359639828333,-0.0052325581395348819,-0.3214285714285714,0.11042944785276072
Nowcasting,xgboost,962,27,0,0,0,0,0,0
Nowcasting,single_score,963,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,963,27,0.0037278657968312645,0.014976367860290024,0.028588008043760993,-0.0037278657968312645,-0.33333333333333337,0.082191780821917804
Nowcasting,xgboost,963,27,0,0,0,0,0,0
Nowcasting,single_score,964,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,964,27,0.0078740157480314821,0.023456009739195538,0.042164115547498882,-0.0078740157480314821,-0.25,0.12389380530973453
Nowcasting,xgboost,964,27,0,0,0,0,0,0
Nowcasting,single_score,965,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,965,27,-0.0056680161943319929,0.0054469060351413356,0.01335061109869401,0.0056680161943319929,-0.61904761904761907,0.044117647058823525
Nowcasting,xgboost,965,27,0,0,0,0,0,0
Nowcasting,single_score,966,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,966,27,0.0044642857142858094,0.030709773318468969,0.0531758213859235,-0.0044642857142856984,-0.4358974358974359,0.18260869565217391
Nowcasting,xgboost,966,27,0,0,0,0,0,0
Nowcasting,single_score,967,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,967,27,0,0.0090304869238549135,0.018802776212859029,0,-0.44444444444444442,0.055555555555555559
Nowcasting,xgboost,967,27,0,0,0,0,0,0
Nowcasting,single_score,968,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,968,27,0.0066079295154184425,0.020074249331563682,0.036856102273247759,-0.006607929515418498,-0.26666666666666672,0.10752688172043011
Nowcasting,xgboost,968,27,0,0,0,0,0,0
Nowcasting,single_score,969,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,969,27,0.012688342585249868,0.053786509371134994,0.069854343214136694,-0.012688342585249757,<NA>,0.22608695652173913
Nowcasting,xgboost,969,27,0,0,0,0,<NA>,0
Nowcasting,single_score,970,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,970,27,0.0060606060606059886,0.030729166666666696,0.051518748988628515,-0.0060606060606060996,-0.36842105263157898,0.171875
Nowcasting,xgboost,970,27,0,0,0,0,0,0
Nowcasting,single_score,971,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,971,27,0.0064000000000000723,0.024638742993335433,0.044330209679936339,-0.0064000000000000168,-0.35483870967741937,0.13669064748201437
Nowcasting,xgboost,971,27,0,0,0,0,0,0
Nowcasting,single_score,972,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,972,27,-0.0023622047244095112,0.003973974911065381,0.0092402780532113982,0.0023622047244094557,-0.59999999999999998,0.027522935779816515
Nowcasting,xgboost,972,27,0,0,0,0,0,0
Nowcasting,single_score,973,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,973,27,0.0095642933049946421,0.033794520891295088,0.057143609098364301,-0.0095642933049946977,-0.36111111111111116,0.18803418803418803
Nowcasting,xgboost,973,27,0,0,0,0,0,0
Nowcasting,single_score,974,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,974,27,0.005177220230983659,0.017056657704139722,0.032587680947524761,-0.005177220230983659,-0.33333333333333337,0.094276094276094277
Nowcasting,xgboost,974,27,0,0,0,0,0,0
Nowcasting,single_score,975,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,975,27,0.0025188916876575096,0.026112707952268971,0.045386943040826355,-0.0025188916876573986,-0.43999999999999995,0.15116279069767444
Nowcasting,xgboost,975,27,0,0,0,0,0,0
Nowcasting,single_score,976,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,976,27,0.003674219228413933,0.016852283518950184,0.031479408394609221,-0.003674219228413933,-0.33333333333333337,0.090909090909090912
Nowcasting,xgboost,976,27,0,0,0,0,0,0
Nowcasting,single_score,977,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,977,27,0.0063938618925831747,0.1870107632093933,0.16058802511084019,-0.0063938618925831192,<NA>,0.75
Nowcasting,xgboost,977,27,0,0,0,0,<NA>,0
Nowcasting,single_score,978,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,978,27,0.0069735006973500324,0.021355498721227661,0.039189503471944387,-0.0069735006973500324,-0.3125,0.11764705882352942
Nowcasting,xgboost,978,27,0,0,0,0,0,0
Nowcasting,single_score,979,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,979,27,0.00061462814996926518,0.014110974491645251,0.026960779289477543,-0.00061462814996926518,-0.45454545454545459,0.080291970802919707
Nowcasting,xgboost,979,27,0,0,0,0,0,0
Nowcasting,single_score,980,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,980,27,0,0.018356002365464197,0.032608233960423005,0,-0.46153846153846156,0.10526315789473684
Nowcasting,xgboost,980,27,0,0,0,0,0,0
Nowcasting,single_score,981,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,981,27,-0.0054347826086956763,0.010618500273672699,0.019858131777514387,0.0054347826086956208,-0.64285714285714279,0.068965517241379309
Nowcasting,xgboost,981,27,0,0,0,0,0,0
Nowcasting,single_score,982,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,982,27,-0.0090322580645161299,0.0062575306190003066,0.019533014422467937,0.0090322580645161299,-0.5625,0.069182389937106917
Nowcasting,xgboost,982,27,0,0,0,0,0,0
Nowcasting,single_score,983,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,983,27,0.00439560439560438,0.017495861496076598,0.034160258113295094,-0.00439560439560438,-0.38888888888888884,0.10362694300518135
Nowcasting,xgboost,983,27,0,0,0,0,0,0
Nowcasting,single_score,984,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,984,27,0.010111223458038499,0.024531763065690743,0.045496062966178447,-0.010111223458038443,-0.34210526315789469,0.1419753086419753
Nowcasting,xgboost,984,27,0,0,0,0,0,0
Nowcasting,single_score,985,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,985,27,0.0016891891891892552,0.008179060203600097,0.016640533939868307,-0.0016891891891891997,-0.3529411764705882,0.046153846153846156
Nowcasting,xgboost,985,27,0,0,0,0,0,0
Nowcasting,single_score,986,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,986,27,0.0078247261345852914,0.029598023804176976,0.051566935244091561,-0.0078247261345852914,-0.35897435897435892,0.16438356164383561
Nowcasting,xgboost,986,27,0,0,0,0,0,0
Nowcasting,single_score,987,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,987,27,-0.0015948963317384823,0.0089608727110813968,0.018140525561344933,0.0015948963317384268,-0.5,0.056603773584905662
Nowcasting,xgboost,987,27,0,0,0,0,0,0
Nowcasting,single_score,988,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,988,27,0.00187969924812037,0.06944444444444442,0.07604517166600136,-0.0018796992481203145,<NA>,0.29999999999999999
Nowcasting,xgboost,988,27,0,0,0,0,<NA>,0
Nowcasting,single_score,989,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,989,27,0.0053667262969588903,0.042257415786827568,0.056180485053581447,-0.0053667262969588347,<NA>,0.17948717948717949
Nowcasting,xgboost,989,27,0,0,0,0,<NA>,0
Nowcasting,single_score,990,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,990,27,0.010247136829415249,0.026183451678501141,0.047137419444868239,-0.010247136829415304,-0.2978723404255319,0.14351851851851855
Nowcasting,xgboost,990,27,0,0,0,0,0,0
Nowcasting,single_score,991,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,991,27,0.0066518847006652448,0.125,0.13400508136109296,-0.0066518847006651893,<NA>,0.5
Nowcasting,xgboost,991,27,0,0,0,0,<NA>,0
Nowcasting,single_score,992,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,992,27,0.0038647342995169476,0.022021678236511993,0.04032463714045012,-0.0038647342995168921,-0.40740740740740744,0.12605042016806722
Nowcasting,xgboost,992,27,0,0,0,0,0,0
Nowcasting,single_score,993,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,993,27,-0.00082169268693499387,0.016780296050611099,0.032040783384318539,0.00082169268693510489,-0.4838709677419355,0.1044776119402985
Nowcasting,xgboost,993,27,0,0,0,0,0,0
Nowcasting,single_score,994,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,994,27,0.0053404539385847327,0.027903247972880102,0.048102062946193458,-0.0053404539385847882,-0.39130434782608692,0.15662650602409636
Nowcasting,xgboost,994,27,0,0,0,0,0,0
Nowcasting,single_score,995,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,995,27,0.0085995085995086429,0.025081268976171828,0.044933253735260498,-0.0085995085995086429,-0.25806451612903225,0.13253012048192772
Nowcasting,xgboost,995,27,0,0,0,0,0,0
Nowcasting,single_score,996,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,996,27,-0.002411575562700996,0.026488428116665241,0.036119605326904614,0.002411575562700996,<NA>,0.11864406779661017
