task,method,bootstrap_id,sampled_country_count,sample_row_count,sampled_countries_sha256,phase45_precision_delta,phase45_recall_delta,phase45_f1_delta,phase45_f2_delta,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta
Forecasting,direct_phase45_sqrt_balance,1160,27,1281,4baf35d1224113273d1d17ab5d9b2c710f9dae94f1ba043ee9100f5ffdc6ed80,-0.81793478260869568,0.5892857142857143,0.26146755162241886,0.39940335822524997,-0.11007025761124123,0.063047641565196877,0.032202047638555137,0.18345042935206873
Forecasting,direct_phase45_full_balance,1160,27,1281,4baf35d1224113273d1d17ab5d9b2c710f9dae94f1ba043ee9100f5ffdc6ed80,-0.80835380835380832,0.6875,0.28287891963783318,0.44500449341616843,-0.10850897736143639,0.080706939354533658,0.037543804277296394,0.19672131147540989
Forecasting,legacy_direct_exact_phase4_050,1161,27,2578,771b6c9304ef2299a1a2ba6dcc02aa7a444e4c053f5c10618cc539dd61cdf571,-0.46153846153846156,0.025862068965517244,0.048559166155732678,0.031812342639863919,0,0.0044988284300963299,0.0096356179836660505,0
Forecasting,direct_phase45_unweighted,1161,27,2578,771b6c9304ef2299a1a2ba6dcc02aa7a444e4c053f5c10618cc539dd61cdf571,-0.70370370370370372,0.375,0.32411952262346155,0.35380154214538345,-0.024437548487199479,0.056188492580057259,0.059400697053752782,0.047323506594259157
Forecasting,direct_phase45_sqrt_balance,1161,27,2578,771b6c9304ef2299a1a2ba6dcc02aa7a444e4c053f5c10618cc539dd61cdf571,-0.81546572934973638,0.44827586206896552,0.25358859365707026,0.34531927148160696,-0.10395655546935612,0.044384274928404077,0.030626194813374141,0.13964313421256791
Forecasting,direct_phase45_full_balance,1161,27,2578,771b6c9304ef2299a1a2ba6dcc02aa7a444e4c053f5c10618cc539dd61cdf571,-0.79527559055118113,0.55603448275862066,0.29130096875912698,0.41048479126076859,-0.098913886733902334,0.064686279614683651,0.039472097281500529,0.14584949573312644
Forecasting,legacy_direct_exact_phase4_050,1162,27,1199,48bf9832296dccd91e088718fa630a48473fb3b101a40b5a4b699649e4dd8a3f,<NA>,0,0,0,-0.0025020850708924458,-0.00094458438287148283,-0.00040722864138451054,0.0025020850708924458
Forecasting,direct_phase45_unweighted,1162,27,1199,48bf9832296dccd91e088718fa630a48473fb3b101a40b5a4b699649e4dd8a3f,<NA>,0.22580645161290322,0.13145539906103287,0.17543859649122806,-0.070058381984987483,0.025595189729422319,0.01668504281662439,0.10258548790658883
Forecasting,direct_phase45_sqrt_balance,1162,27,1199,48bf9832296dccd91e088718fa630a48473fb3b101a40b5a4b699649e4dd8a3f,<NA>,0.32258064516129031,0.11834319526627218,0.19083969465648856,-0.14345287739783158,0.020191760786544277,0.0013507495047178353,0.19683069224353633
Forecasting,direct_phase45_full_balance,1162,27,1199,48bf9832296dccd91e088718fa630a48473fb3b101a40b5a4b699649e4dd8a3f,<NA>,0.45161290322580644,0.14177215189873418,0.24096385542168675,-0.1626355296080067,0.042689120013000736,0.0027235282157341001,0.23102585487906591
Forecasting,legacy_direct_exact_phase4_050,1163,27,1262,ccffc2eb6e17852bc0dcb8d586c83ac65d36d0402f4c1944b2417460680da246,<NA>,0.11363636363636363,0.1941747572815534,0.13623978201634879,0.003961965134706813,0.026948810535259105,0.039022436882863637,-0.003961965134706813
Forecasting,direct_phase45_unweighted,1163,27,1262,ccffc2eb6e17852bc0dcb8d586c83ac65d36d0402f4c1944b2417460680da246,<NA>,0.35227272727272729,0.21678321678321677,0.2818181818181818,-0.068938193343898613,0.05360556499575192,0.034277157856183821,0.1077654516640254
Forecasting,direct_phase45_sqrt_balance,1163,27,1262,ccffc2eb6e17852bc0dcb8d586c83ac65d36d0402f4c1944b2417460680da246,<NA>,0.45454545454545453,0.1937046004842615,0.29542097488921715,-0.14183835182250393,0.049676083262531867,0.016482792495716936,0.19413629160063389
Forecasting,direct_phase45_full_balance,1163,27,1262,ccffc2eb6e17852bc0dcb8d586c83ac65d36d0402f4c1944b2417460680da246,<NA>,0.54545454545454541,0.20168067226890757,0.32432432432432434,-0.16402535657686212,0.061889337298215774,0.014340590539373199,0.231378763866878
Forecasting,legacy_direct_exact_phase4_050,1164,27,1210,381d7d6fce2b7c97c59fb3163ff514c2777781eb7b612f91fcc22114ddbe388a,-0.47619047619047616,0.086956521739130432,0.14452332657200812,0.10349912736029873,0,0.015081313997127366,0.028824012285555312,0
Forecasting,direct_phase45_unweighted,1164,27,1210,381d7d6fce2b7c97c59fb3163ff514c2777781eb7b612f91fcc22114ddbe388a,-0.7583081570996979,0.68695652173913047,0.34150301530848926,0.49484301427940686,-0.066942148760330555,0.094921929296205354,0.058608583378192192,0.14214876033057849
Forecasting,direct_phase45_sqrt_balance,1164,27,1210,381d7d6fce2b7c97c59fb3163ff514c2777781eb7b612f91fcc22114ddbe388a,-0.81561822125813443,0.73043478260869565,0.27789750957854409,0.45060895329748624,-0.14380165289256197,0.078117036556549169,0.031790332874565952,0.24132231404958676
Forecasting,direct_phase45_full_balance,1164,27,1210,381d7d6fce2b7c97c59fb3163ff514c2777781eb7b612f91fcc22114ddbe388a,-0.81673306772908361,0.79130434782608705,0.28097580059241045,0.4673244911856626,-0.15950413223140497,0.08370013436500956,0.028815428689727501,0.26363636363636361
Forecasting,legacy_direct_exact_phase4_050,1165,27,1004,b15a3725eec4d4a25e720990630183a380cbb63077a86a3a0f532036e57503a0,-0.375,0.14516129032258063,0.22466422466422464,0.16931361810879883,0.0029880478087649376,0.028101265822784827,0.04601901822287463,-0.0029880478087649376
Forecasting,direct_phase45_unweighted,1165,27,1004,b15a3725eec4d4a25e720990630183a380cbb63077a86a3a0f532036e57503a0,-0.81325301204819278,0.9838709677419355,0.28297478043670937,0.51440243733554902,-0.099601593625498031,0.14635021097046422,0.044636603652117357,0.20816733067729087
Forecasting,direct_phase45_sqrt_balance,1165,27,1004,b15a3725eec4d4a25e720990630183a380cbb63077a86a3a0f532036e57503a0,-0.85879629629629628,0.967741935483871,0.21521753100700469,0.42844909047956536,-0.1633466135458167,0.12308016877637132,0.022014227439854761,0.30976095617529875
Forecasting,direct_phase45_full_balance,1165,27,1004,b15a3725eec4d4a25e720990630183a380cbb63077a86a3a0f532036e57503a0,-0.86191536748329622,0.9838709677419355,0.21091541639486844,0.42468294987698285,-0.17828685258964144,0.1213502109704642,0.01757568579591548,0.32470119521912355
Forecasting,legacy_direct_exact_phase4_050,1166,27,692,28c3d05c3f57fbb2e03f093591545fbf79ca07de91deadce9e02fc83861ecbb5,<NA>,0.29999999999999999,0.42857142857142855,0.34090909090909088,0.0086705202312138407,0.073505976095617542,0.08641992029853271,-0.0086705202312138963
Forecasting,direct_phase45_unweighted,1166,27,692,28c3d05c3f57fbb2e03f093591545fbf79ca07de91deadce9e02fc83861ecbb5,<NA>,0.59999999999999998,0.19889502762430938,0.33210332103321033,-0.10260115606936415,0.10567729083665334,0.029507359686839013,0.16618497109826585
Forecasting,direct_phase45_sqrt_balance,1166,27,692,28c3d05c3f57fbb2e03f093591545fbf79ca07de91deadce9e02fc83861ecbb5,<NA>,0.69999999999999996,0.16867469879518071,0.30973451327433627,-0.16763005780346818,0.10677290836653386,0.014380053491521966,0.25578034682080919
Forecasting,direct_phase45_full_balance,1166,27,692,28c3d05c3f57fbb2e03f093591545fbf79ca07de91deadce9e02fc83861ecbb5,<NA>,0.80000000000000004,0.16783216783216784,0.31914893617021278,-0.20231213872832365,0.11832669322709161,0.0083015065718428926,0.30057803468208089
Forecasting,legacy_direct_exact_phase4_050,1167,27,1725,a8b8466db0c3688f59b3d734007e8c3d067123ab319af2f3ef52bdb4cda464e1,-0.31428571428571428,0.11055276381909547,0.18522770761576732,0.13187300380916189,0.0063768115942028913,0.02053458226889962,0.037912707828170883,-0.0063768115942028913
Forecasting,direct_phase45_unweighted,1167,27,1725,a8b8466db0c3688f59b3d734007e8c3d067123ab319af2f3ef52bdb4cda464e1,-0.68161434977578472,0.70351758793969843,0.42040958000694201,0.55912728681607393,-0.034782608695652195,0.10332481786356326,0.077019517223292283,0.095072463768115956
Forecasting,direct_phase45_sqrt_balance,1167,27,1725,a8b8466db0c3688f59b3d734007e8c3d067123ab319af2f3ef52bdb4cda464e1,-0.75732899022801303,0.7386934673366834,0.34664316792421651,0.51583746600543923,-0.10318840579710142,0.087441574415744211,0.050037732327007062,0.1843478260869566
Forecasting,direct_phase45_full_balance,1167,27,1725,a8b8466db0c3688f59b3d734007e8c3d067123ab319af2f3ef52bdb4cda464e1,-0.7507836990595611,0.78894472361809043,0.36002781789974853,0.54186197711852846,-0.1026086956521739,0.096037468066988402,0.0525837919778879,0.1866666666666667
Forecasting,legacy_direct_exact_phase4_050,1168,27,756,13528e7a88d4a53b049afde1a7f184deb1cad76d9f6873abd9af6cf32812c0fe,-0.30303030303030298,0.1864406779661017,0.28782903890032835,0.21715194775291483,0.015873015873015928,0.034077469935552468,0.059291969576548281,-0.015873015873015872
Forecasting,direct_phase45_unweighted,1168,27,756,13528e7a88d4a53b049afde1a7f184deb1cad76d9f6873abd9af6cf32812c0fe,-0.64874551971326166,0.82203389830508478,0.47689604809178082,0.64189255763281095,-0.070105820105820116,0.10676034814962462,0.07922688147170151,0.1111111111111111
Forecasting,direct_phase45_sqrt_balance,1168,27,756,13528e7a88d4a53b049afde1a7f184deb1cad76d9f6873abd9af6cf32812c0fe,-0.71468144044321336,0.86440677966101698,0.41325590779109139,0.60767647439525496,-0.15079365079365081,0.089947511793236373,0.050668658207541822,0.20634920634920634
Forecasting,direct_phase45_full_balance,1168,27,756,13528e7a88d4a53b049afde1a7f184deb1cad76d9f6873abd9af6cf32812c0fe,-0.73955773955773951,0.88983050847457634,0.38700280112044816,0.59238708218786007,-0.19708994708994709,0.080476380306956335,0.034695778818786799,0.25925925925925924
Forecasting,legacy_direct_exact_phase4_050,1169,27,1462,a28f67ef2851d7902400cdd5d451ef8def7eed4a2ac4f746e9a7cad876acc2b8,<NA>,0.16296296296296298,0.26993865030674846,0.19366197183098591,0.01094391244870041,0.039318939792873431,0.054928420362878289,-0.01094391244870041
Forecasting,direct_phase45_unweighted,1169,27,1462,a28f67ef2851d7902400cdd5d451ef8def7eed4a2ac4f746e9a7cad876acc2b8,<NA>,0.42962962962962964,0.28712871287128711,0.35846724351050679,-0.082079343365253021,0.065227312620677547,0.044533290627127659,0.10465116279069769
Forecasting,direct_phase45_sqrt_balance,1169,27,1462,a28f67ef2851d7902400cdd5d451ef8def7eed4a2ac4f746e9a7cad876acc2b8,<NA>,0.54074074074074074,0.26306306306306304,0.38020833333333331,-0.15321477428180574,0.064806038265753929,0.026996107995689494,0.18741450068399457
Forecasting,direct_phase45_full_balance,1169,27,1462,a28f67ef2851d7902400cdd5d451ef8def7eed4a2ac4f746e9a7cad876acc2b8,<NA>,0.61481481481481481,0.26391096979332274,0.40135396518375244,-0.18125854993160051,0.071239248727400395,0.021744671203990124,0.22435020519835841
Forecasting,legacy_direct_exact_phase4_050,1170,27,1295,7bcd279b36aa8707d393573d6ff9cf3174d4d9ae1b37bc4a8be54eeb7c8648d0,-0.54285714285714293,0.04878048780487805,0.081879003558718855,0.058265426531528497,-0.0054054054054053502,0.0048135759158032254,0.015136958748146384,0.0054054054054054057
Forecasting,direct_phase45_unweighted,1170,27,1295,7bcd279b36aa8707d393573d6ff9cf3174d4d9ae1b37bc4a8be54eeb7c8648d0,-0.53781512605042014,0.87804878048780488,0.57741828254847638,0.73318174255448954,0.020849420849420874,0.12458187158358494,0.10842400571067345,0.030888030888030882
Forecasting,direct_phase45_sqrt_balance,1170,27,1295,7bcd279b36aa8707d393573d6ff9cf3174d4d9ae1b37bc4a8be54eeb7c8648d0,-0.63377926421404684,0.87398373983739841,0.48695734597156393,0.67191890550064748,-0.061776061776061764,0.094337929346495902,0.071339832042245477,0.12664092664092663
Forecasting,direct_phase45_full_balance,1170,27,1295,7bcd279b36aa8707d393573d6ff9cf3174d4d9ae1b37bc4a8be54eeb7c8648d0,-0.62824675324675328,0.91463414634146345,0.499322505800464,0.6953820850202429,-0.047876447876447847,0.10496043077425146,0.077982217905550599,0.12509652509652514
Forecasting,legacy_direct_exact_phase4_050,1171,27,1072,116ef5fd4007c58c767808adc4226f0b20342f18665af384b7042c72e75738ac,-0.39130434782608692,0.10743801652892562,0.17805100182149364,0.12775778279346878,0.0037313432835821558,0.019277310924369795,0.035993010093983729,-0.0037313432835820448
Forecasting,direct_phase45_unweighted,1171,27,1072,116ef5fd4007c58c767808adc4226f0b20342f18665af384b7042c72e75738ac,-0.70508474576271185,0.71074380165289264,0.40187578814627994,0.54809893731058856,-0.063432835820895539,0.097747899159663892,0.067866048760233277,0.11380597014925375
Forecasting,direct_phase45_sqrt_balance,1171,27,1072,116ef5fd4007c58c767808adc4226f0b20342f18665af384b7042c72e75738ac,-0.77506112469437649,0.75206611570247939,0.33077636869780386,0.50480830283649469,-0.14085820895522383,0.081008403361344544,0.039179614660964562,0.21082089552238809
Forecasting,direct_phase45_full_balance,1171,27,1072,116ef5fd4007c58c767808adc4226f0b20342f18665af384b7042c72e75738ac,-0.78741865509761388,0.80165289256198347,0.32037631682722101,0.50820924016800306,-0.16697761194029848,0.081378151260504267,0.031579104477226422,0.24813432835820898
Forecasting,legacy_direct_exact_phase4_050,1172,27,1481,1d3004e7ff9ce42a23c53493895ff1eaa47cd367331ef014e087681449c0f4fd,<NA>,0.11363636363636363,0.19047619047619047,0.13550135501355012,0.002025658338960179,0.026549367210897457,0.037997441543534821,-0.002025658338960179
Forecasting,direct_phase45_unweighted,1172,27,1481,1d3004e7ff9ce42a23c53493895ff1eaa47cd367331ef014e087681449c0f4fd,<NA>,0.31818181818181818,0.16666666666666666,0.23333333333333334,-0.078325455773126218,0.041288281325475795,0.023309520833966646,0.12964213369345035
Forecasting,direct_phase45_sqrt_balance,1172,27,1481,1d3004e7ff9ce42a23c53493895ff1eaa47cd367331ef014e087681449c0f4fd,<NA>,0.42045454545454547,0.15677966101694915,0.25135869565217389,-0.13841998649561105,0.040820331368949858,0.010581962754624585,0.20931802835921676
Forecasting,direct_phase45_full_balance,1172,27,1481,1d3004e7ff9ce42a23c53493895ff1eaa47cd367331ef014e087681449c0f4fd,<NA>,0.54545454545454541,0.18640776699029127,0.3080872913992298,-0.14652261985145171,0.065959810646314343,0.014538784496234886,0.2234976367319379
Forecasting,legacy_direct_exact_phase4_050,1173,27,815,3a204286c06a3565dda3b41ffd2cfd15439a502190b8c9f67bd3c684ea2c0606,<NA>,0.26666666666666666,0.34782608695652173,0.29411764705882354,0,0.064596273291925466,0.069235838564481123,0
Forecasting,direct_phase45_unweighted,1173,27,815,3a204286c06a3565dda3b41ffd2cfd15439a502190b8c9f67bd3c684ea2c0606,<NA>,0.8666666666666667,0.1015625,0.2159468438538206,-0.13619631901840495,0.15248447204968946,0.006678011684125712,0.26380368098159512
Forecasting,direct_phase45_sqrt_balance,1173,27,815,3a204286c06a3565dda3b41ffd2cfd15439a502190b8c9f67bd3c684ea2c0606,<NA>,0.8666666666666667,0.078078078078078081,0.17195767195767195,-0.18159509202453988,0.13333333333333336,-0.0027412995691644126,0.3582822085889571
Forecasting,direct_phase45_full_balance,1173,27,815,3a204286c06a3565dda3b41ffd2cfd15439a502190b8c9f67bd3c684ea2c0606,<NA>,1,0.081967213114754092,0.18248175182481752,-0.2122699386503068,0.15269151138716358,-0.0092455400749459626,0.39386503067484668
Forecasting,legacy_direct_exact_phase4_050,1174,27,958,edb80a1eab7f4f434071b1bc1ab19ec49a5695c9dde9ccf99bb6b8136f590126,-0.2857142857142857,0.10112359550561797,0.17195253505933117,0.12112953289423878,0.0052192066805845094,0.019382465629930123,0.035330058766448347,-0.0052192066805845649
Forecasting,direct_phase45_unweighted,1174,27,958,edb80a1eab7f4f434071b1bc1ab19ec49a5695c9dde9ccf99bb6b8136f590126,-0.6908212560386473,0.7078651685393258,0.41021021021021026,0.55437805672890828,-0.027139874739039671,0.11179851250845163,0.077385625183558571,0.083507306889352817
Forecasting,direct_phase45_sqrt_balance,1174,27,958,edb80a1eab7f4f434071b1bc1ab19ec49a5695c9dde9ccf99bb6b8136f590126,-0.78289473684210531,0.7303370786516854,0.31365564037319765,0.48599439775910364,-0.10334029227557417,0.091886409736308294,0.045574358749455091,0.18058455114822541
Forecasting,direct_phase45_full_balance,1174,27,958,edb80a1eab7f4f434071b1bc1ab19ec49a5695c9dde9ccf99bb6b8136f590126,-0.78443113772455086,0.797752808988764,0.31820330969267141,0.50773352819388629,-0.10960334029227559,0.10175794455713316,0.046050952336504025,0.19937369519832987
Forecasting,legacy_direct_exact_phase4_050,1175,27,1594,660d12500d0e88d063445c0746af157d20d395b682371b3c8968c124ae8b6217,<NA>,0.12941176470588237,0.21782178217821782,0.1544943820224719,0.0037641154328733606,0.031165856656052759,0.043764105099136558,-0.0037641154328733051
Forecasting,direct_phase45_unweighted,1175,27,1594,660d12500d0e88d063445c0746af157d20d395b682371b3c8968c124ae8b6217,<NA>,0.32941176470588235,0.15598885793871867,0.2280130293159609,-0.078419071518193162,0.046028154851684266,0.022677349507999572,0.13676286072772897
Forecasting,direct_phase45_sqrt_balance,1175,27,1594,660d12500d0e88d063445c0746af157d20d395b682371b3c8968c124ae8b6217,<NA>,0.43529411764705883,0.14149139579349904,0.2377892030848329,-0.14240903387703885,0.046145466733702012,0.0097235788603739215,0.22835633626097868
Forecasting,direct_phase45_full_balance,1175,27,1594,660d12500d0e88d063445c0746af157d20d395b682371b3c8968c124ae8b6217,<NA>,0.52941176470588236,0.15957446808510639,0.27472527472527475,-0.15495608531994975,0.063027205184067903,0.010515561196455275,0.24404015056461731
Forecasting,legacy_direct_exact_phase4_050,1176,27,2527,514b60ba40c8058e2c730bfe9c8a1be12d76e46d6555373ff353a100309a5c20,-0.26315789473684215,0.10843373493975904,0.18712195121951219,0.13038147323983557,0.0067273446774831491,0.020696167420120148,0.038152917279339282,-0.0067273446774832046
Forecasting,direct_phase45_unweighted,1176,27,2527,514b60ba40c8058e2c730bfe9c8a1be12d76e46d6555373ff353a100309a5c20,-0.73684210526315796,0.49799196787148597,0.33730386740331492,0.41986598817526677,-0.059358923624851623,0.067065308483138797,0.056619817121025096,0.089434111594776378
Forecasting,direct_phase45_sqrt_balance,1176,27,2527,514b60ba40c8058e2c730bfe9c8a1be12d76e46d6555373ff353a100309a5c20,-0.80458221024258758,0.57831325301204817,0.28463370332996973,0.41213109985884,-0.1333597150771666,0.059119698775982332,0.032682931546344329,0.17926394934705181
Forecasting,direct_phase45_full_balance,1176,27,2527,514b60ba40c8058e2c730bfe9c8a1be12d76e46d6555373ff353a100309a5c20,-0.80572109654350421,0.6506024096385542,0.29163235294117645,0.43912664423789077,-0.14958448753462605,0.066814131089104278,0.030709163446576204,0.20340324495449147
Forecasting,legacy_direct_exact_phase4_050,1177,27,770,eae42841f91a2e3af5313c6d062656cb2d955c2fc3cb865b805a1bcca40dd00c,-0.42105263157894735,0.12048192771084339,0.19187675070028012,0.14168014168014167,0.0025974025974025983,0.021626223925074517,0.038895272928317765,-0.0025974025974025983
Forecasting,direct_phase45_unweighted,1177,27,770,eae42841f91a2e3af5313c6d062656cb2d955c2fc3cb865b805a1bcca40dd00c,-0.67410714285714279,0.8674698795180722,0.45176050876376606,0.64145980512886991,-0.061038961038961004,0.12801191996594297,0.077958601126725147,0.10259740259740258
