model,area_id,country_code_3,n_test_dates,accuracy,precision,recall,R2(p3),actual_phase3plus_count,predicted_phase3plus_count,true_positive,false_positive,false_negative,true_negative,precision_undefined_reason,recall_undefined_reason,r2_undefined_reason,nonpositive_cumulative_prediction_count
Nowcasting,1578,SOM,4,0.75,0.75,1,-0.800715994,3,4,3,1,0,0,,,,0
Nowcasting,1580,MDG,2,0.5,1,0.5,-120.0399974,2,1,1,0,1,0,,,,0
Nowcasting,1581,MDG,2,0.5,1,0.5,-120.360004,2,1,1,0,1,0,,,,0
Nowcasting,1582,MDG,2,0.5,1,0.5,-120.360004,2,1,1,0,1,0,,,,0
Nowcasting,1584,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1586,YEM,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1588,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1589,SOM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1590,MDG,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1591,MDG,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1592,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1594,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1595,SOM,4,0.75,0.75,1,-0.403245916,3,4,3,1,0,0,,,,0
Nowcasting,1596,SOM,4,0.75,0.75,1,-0.391593826,3,4,3,1,0,0,,,,0
Nowcasting,1600,SOM,4,1,1,1,-0.8908684997,4,4,4,0,0,0,,,,0
Nowcasting,1603,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1604,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1605,SOM,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1608,SOM,4,1,1,1,-0.5924276281,4,4,4,0,0,0,,,,0
Nowcasting,1609,SOM,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1622,SOM,2,1,1,1,-0.5588235284,2,2,2,0,0,0,,,,0
Nowcasting,1623,SOM,2,1,1,1,-0.5588235284,2,2,2,0,0,0,,,,0
Nowcasting,1624,SOM,4,1,1,1,-0.5107033617,4,4,4,0,0,0,,,,0
Nowcasting,1629,SOM,4,0.75,1,1,-0.7359734733,4,4,4,0,0,0,,,,0
Nowcasting,1633,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1635,SOM,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1638,SOM,2,1,1,1,0.1022223579,2,2,2,0,0,0,,,,0
Nowcasting,1640,SOM,3,1,1,1,-0.2344321039,3,3,3,0,0,0,,,,0
Nowcasting,1646,SOM,2,1,1,1,0.2711110814,2,2,2,0,0,0,,,,0
Nowcasting,1648,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1650,SOM,3,1,1,1,-33.28571405,3,3,3,0,0,0,,,,0
Nowcasting,1652,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1659,MDG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1660,MDG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1663,SOM,4,1,1,1,0.5488722665,4,4,4,0,0,0,,,,0
Nowcasting,1664,SOM,4,1,1,1,0.5488722665,4,4,4,0,0,0,,,,0
Nowcasting,1665,MDG,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1666,MDG,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1667,SOM,4,1,1,1,-0.1170782567,4,4,4,0,0,0,,,,0
Nowcasting,1668,MDG,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1669,MDG,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1670,MDG,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1671,SOM,4,1,1,1,-0.1299678299,4,4,4,0,0,0,,,,0
Nowcasting,1672,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1673,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1674,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1675,SOM,4,1,1,1,-0.5681061525,4,4,4,0,0,0,,,,0
Nowcasting,1681,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1683,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1686,MDG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1687,MDG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1691,SOM,4,1,1,1,-0.9591835581,4,4,4,0,0,0,,,,0
Nowcasting,1692,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1695,SOM,4,1,1,1,-0.2645337167,4,4,4,0,0,0,,,,0
Nowcasting,1696,SOM,4,1,1,1,-0.2645337167,4,4,4,0,0,0,,,,0
Nowcasting,1698,SOM,2,1,1,1,-9.513889402,2,2,2,0,0,0,,,,0
Nowcasting,1702,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1712,SOM,3,1,1,1,-0.001661009567,3,3,3,0,0,0,,,,0
Nowcasting,1715,SOM,3,1,1,1,0.1976744519,3,3,3,0,0,0,,,,0
Nowcasting,1718,SOM,3,1,1,1,0.1360346546,3,3,3,0,0,0,,,,0
Nowcasting,1719,SOM,3,1,1,1,0.1360346546,3,3,3,0,0,0,,,,0
Nowcasting,1721,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1727,SOM,4,0.75,0.75,1,-1.350877275,3,4,3,1,0,0,,,,0
Nowcasting,1728,SOM,4,0.75,0.75,1,-0.01754387638,3,4,3,1,0,0,,,,0
Nowcasting,1729,SOM,2,0.5,0.5,1,0.4467120052,1,2,1,1,0,0,,,,0
Nowcasting,1730,SOM,2,0.5,0.5,1,0.4467120052,1,2,1,1,0,0,,,,0
Nowcasting,1736,SOM,4,0.75,0.75,1,0.196078475,3,4,3,1,0,0,,,,0
Nowcasting,1737,SOM,4,0.75,0.75,1,0.196078475,3,4,3,1,0,0,,,,0
Nowcasting,1738,SOM,2,0.5,0.5,1,-0.1562497988,1,2,1,1,0,0,,,,0
Nowcasting,1739,SOM,2,0.5,0.5,1,-0.3515626956,1,2,1,1,0,0,,,,0
Nowcasting,1740,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1743,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1756,AFG,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1757,AFG,2,1,1,1,0.0999997139,2,2,2,0,0,0,,,,0
Nowcasting,1758,AFG,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1759,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1760,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1762,AFG,2,0.5,1,1,-58.19999447,2,2,2,0,0,0,,,,0
Nowcasting,1763,AFG,2,1,1,1,-1.000000159,2,2,2,0,0,0,,,,0
Nowcasting,1766,AFG,2,1,1,1,-5.399998474,2,2,2,0,0,0,,,,0
Nowcasting,1767,AFG,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1768,AFG,2,0.5,1,1,-6.719998794,2,2,2,0,0,0,,,,0
Nowcasting,1769,AFG,2,0,1,1,-53.39999218,2,2,2,0,0,0,,,,0
Nowcasting,1770,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1771,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1772,AFG,3,1,1,1,0.07000011683,3,3,3,0,0,0,,,,0
Nowcasting,1773,AFG,3,0.6666666667,1,1,0.6400000327,3,3,3,0,0,0,,,,0
Nowcasting,1774,AFG,2,0.5,1,1,-0.6088887342,2,2,2,0,0,0,,,,0
Nowcasting,1776,AFG,2,0.5,1,1,-8.999998951,2,2,2,0,0,0,,,,0
Nowcasting,1777,AFG,2,0.5,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1778,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1779,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1781,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1782,AFG,2,0.5,1,1,-0.07555560218,2,2,2,0,0,0,,,,0
Nowcasting,1783,AFG,2,1,1,1,0.3599998856,2,2,2,0,0,0,,,,0
Nowcasting,1784,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1785,AFG,3,1,1,1,-0.4076923682,3,3,3,0,0,0,,,,0
Nowcasting,1786,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1787,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1788,PAK,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1789,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1791,AFG,2,1,1,1,-0.7777774387,2,2,2,0,0,0,,,,0
Nowcasting,1792,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1793,AFG,2,0.5,1,1,-1.960000267,2,2,2,0,0,0,,,,0
Nowcasting,1794,PAK,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1795,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1796,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1797,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1798,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1799,AFG,2,1,1,1,-26.6800008,2,2,2,0,0,0,,,,0
Nowcasting,1800,AFG,2,1,1,1,-4.199998379,2,2,2,0,0,0,,,,0
Nowcasting,1802,AFG,2,1,1,1,-2.102221879,2,2,2,0,0,0,,,,0
Nowcasting,1803,AFG,2,1,1,1,-1.604444404,2,2,2,0,0,0,,,,0
Nowcasting,1804,AFG,3,1,1,1,-2.239999399,3,3,3,0,0,0,,,,0
Nowcasting,1806,AFG,2,1,1,1,0.3599996948,2,2,2,0,0,0,,,,0
Nowcasting,1808,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1809,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1810,AFG,2,1,1,1,-1.559998169,2,2,2,0,0,0,,,,0
Nowcasting,1811,AFG,3,1,1,1,-10.10000031,3,3,3,0,0,0,,,,0
Nowcasting,1813,AFG,3,1,1,1,-0.7399998999,3,3,3,0,0,0,,,,0
Nowcasting,1814,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1815,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1817,AFG,3,1,1,1,-2.014999471,3,3,3,0,0,0,,,,0
Nowcasting,1818,AFG,3,1,1,1,0.6999997139,3,3,3,0,0,0,,,,0
Nowcasting,1819,AFG,2,0.5,1,1,-1.311111048,2,2,2,0,0,0,,,,0
Nowcasting,1820,AFG,2,0.5,1,1,-0.2888886028,2,2,2,0,0,0,,,,0
Nowcasting,1821,AFG,2,0.5,1,1,-0.004444425371,2,2,2,0,0,0,,,,0
Nowcasting,1822,AFG,3,1,1,1,-2.679999323,3,3,3,0,0,0,,,,0
Nowcasting,1824,AFG,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1825,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1826,PAK,3,1,1,1,-0.2461536646,3,3,3,0,0,0,,,,0
Nowcasting,1827,PAK,3,1,1,1,-0.2461536646,3,3,3,0,0,0,,,,0
Nowcasting,1829,AFG,2,1,1,1,-0.3244441753,2,2,2,0,0,0,,,,0
Nowcasting,1830,AFG,3,1,1,1,-3.814999381,3,3,3,0,0,0,,,,0
Nowcasting,1831,AFG,3,1,1,1,-2.686666923,3,3,3,0,0,0,,,,0
Nowcasting,1832,AFG,2,0.5,1,1,-0.2888890584,2,2,2,0,0,0,,,,0
Nowcasting,1835,PAK,3,1,1,1,-1.333333675,3,3,3,0,0,0,,,,0
Nowcasting,1836,PAK,3,1,1,1,-1.033332968,3,3,3,0,0,0,,,,0
Nowcasting,1838,AFG,2,1,1,1,-0.2888890478,2,2,2,0,0,0,,,,0
Nowcasting,1839,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1841,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1843,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1844,AFG,3,1,1,1,0.2199996996,3,3,3,0,0,0,,,,0
Nowcasting,1845,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1846,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1848,AFG,2,1,1,1,0.1288891411,2,2,2,0,0,0,,,,0
Nowcasting,1849,AFG,3,0.6666666667,1,1,0.05846176074,3,3,3,0,0,0,,,,0
Nowcasting,1850,AFG,3,1,1,1,-0.559999671,3,3,3,0,0,0,,,,0
Nowcasting,1851,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1852,AFG,2,0,1,1,-40.59999542,2,2,2,0,0,0,,,,0
Nowcasting,1853,AFG,2,1,1,1,0.07500004768,2,2,2,0,0,0,,,,0
Nowcasting,1854,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1855,AFG,2,0,1,1,-15.64000031,2,2,2,0,0,0,,,,0
Nowcasting,1856,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1857,AFG,3,1,1,1,-0.4500000656,3,3,3,0,0,0,,,,0
Nowcasting,1858,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1859,AFG,3,1,1,1,-0.5899998522,3,3,3,0,0,0,,,,0
Nowcasting,1860,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1863,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1864,AFG,2,1,1,1,-3.419999318,2,2,2,0,0,0,,,,0
Nowcasting,1865,PAK,3,1,1,1,-0.1474999124,3,3,3,0,0,0,,,,0
Nowcasting,1866,PAK,3,1,1,1,-0.1474999124,3,3,3,0,0,0,,,,0
Nowcasting,1867,AFG,3,1,1,1,-1.094999789,3,3,3,0,0,0,,,,0
Nowcasting,1868,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1870,AFG,3,1,1,1,-1.910000058,3,3,3,0,0,0,,,,0
Nowcasting,1871,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1872,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1873,TJK,2,0,1,1,-40.75999931,2,2,2,0,0,0,,,,0
Nowcasting,1875,PAK,3,1,1,1,-0.7499998927,3,3,3,0,0,0,,,,0
Nowcasting,1876,PAK,3,1,1,1,-0.5399999714,3,3,3,0,0,0,,,,0
